0,0.000000,-4.158871e+01
1,0.010000,-4.158871e+01
2,0.020000,-4.158871e+01
3,0.030000,-4.158871e+01
4,0.040000,-4.158871e+01
5,0.050000,-4.158871e+01
6,0.060000,-4.158871e+01
7,0.070000,-2.058123e+01
8,0.080000,-8.762684e+00
9,0.090000,-7.131798e+00
10,0.100000,-6.689545e+00
11,0.110000,-6.948665e+00
12,0.120000,-7.499570e+00
13,0.130000,-7.243152e+00
14,0.140000,-7.153491e+00
15,0.150000,-7.382648e+00
16,0.160000,-7.605155e+00
17,0.170000,-7.729190e+00
18,0.180000,-7.625613e+00
19,0.190000,-7.752624e+00
20,0.200000,-8.112520e+00
21,0.210000,-8.463067e+00
22,0.220000,-8.295907e+00
23,0.230000,-8.313085e+00
24,0.240000,-8.397337e+00
25,0.250000,-8.354987e+00
26,0.260000,-8.117474e+00
27,0.270000,-7.811635e+00
28,0.280000,-7.397807e+00
29,0.290000,-6.934664e+00
30,0.300000,-6.873817e+00
31,0.310000,-6.597303e+00
32,0.320000,-6.424066e+00
33,0.330000,-6.288766e+00
34,0.340000,-6.511689e+00
35,0.350000,-6.527071e+00
36,0.360000,-6.739423e+00
37,0.370000,-6.592629e+00
38,0.380000,-6.880519e+00
39,0.390000,-7.136388e+00
40,0.400000,-7.035583e+00
41,0.410000,-6.816035e+00
42,0.420000,-6.779252e+00
43,0.430000,-5.909362e+00
44,0.440000,-5.317391e+00
45,0.450000,-5.225752e+00
46,0.460000,-5.816814e+00
47,0.470000,-6.476421e+00
48,0.480000,-6.481722e+00
49,0.490000,-6.389616e+00
50,0.500000,-6.501064e+00
51,0.510000,-6.795380e+00
52,0.520000,-6.833724e+00
53,0.530000,-6.605227e+00
54,0.540000,-6.438104e+00
55,0.550000,-6.336946e+00
56,0.560000,-6.285302e+00
57,0.570000,-6.792735e+00
58,0.580000,-6.740515e+00
59,0.590000,-6.791061e+00
60,0.600000,-6.506474e+00
61,0.610000,-6.553369e+00
62,0.620000,-6.947525e+00
63,0.630000,-6.779596e+00
64,0.640000,-6.690764e+00
65,0.650000,-6.950182e+00
66,0.660000,-6.750081e+00
67,0.670000,-6.913768e+00
68,0.680000,-7.250084e+00
69,0.690000,-6.966797e+00
70,0.700000,-7.106409e+00
71,0.710000,-7.570093e+00
72,0.720000,-7.725188e+00
73,0.730000,-7.905890e+00
74,0.740000,-7.962701e+00
75,0.750000,-8.132184e+00
76,0.760000,-7.948263e+00
77,0.770000,-7.835455e+00
78,0.780000,-7.644296e+00
79,0.790000,-7.457207e+00
80,0.800000,-7.112039e+00
81,0.810000,-6.989644e+00
82,0.820000,-6.912784e+00
83,0.830000,-6.994843e+00
84,0.840000,-6.908730e+00
85,0.850000,-6.848551e+00
86,0.860000,-7.335936e+00
87,0.870000,-7.365649e+00
